id,first_seen,transaction_count,customer_count,fraud_count
dev_003401,2024-10-31 00:00:00,88,4,0
dev_003402,2024-07-10 00:00:00,19,1,0
dev_003403,2024-11-27 00:00:00,4,4,0
dev_003404,2024-11-16 00:00:00,2,2,0
dev_003405,2024-10-23 00:00:00,2,2,0
dev_003406,2024-07-07 00:00:00,10,5,0
dev_003407,2024-04-01 00:00:00,1,1,0
dev_003408,2024-07-03 00:00:00,6,6,0
dev_003409,2024-02-06 00:00:00,12,4,0
dev_003410,2024-08-28 00:00:00,14,6,0
dev_003411,2024-02-18 00:00:00,3,3,0
dev_003412,2024-07-05 00:00:00,4,3,0
dev_003413,2024-01-20 00:00:00,5,4,1
dev_003414,2024-04-19 00:00:00,0,0,0
dev_003415,2024-03-25 00:00:00,3,2,0
dev_003416,2024-08-14 00:00:00,3,3,0
dev_003417,2024-10-14 00:00:00,0,0,0
dev_003418,2024-01-21 00:00:00,2,2,0
dev_003419,2024-11-06 00:00:00,4,4,0
dev_003420,2024-11-10 00:00:00,1,1,0
dev_003421,2024-05-04 00:00:00,416,6,0
dev_003422,2024-08-28 00:00:00,2,2,0
dev_003423,2024-05-26 00:00:00,3,3,0
dev_003424,2024-02-26 00:00:00,1,1,0
dev_003425,2024-07-11 00:00:00,1,1,0
dev_003426,2024-02-01 00:00:00,0,0,0
dev_003427,2024-11-16 00:00:00,3,3,0
dev_003428,2024-12-03 00:00:00,1,1,0
dev_003429,2024-10-26 00:00:00,3,3,0
dev_003430,2024-07-24 00:00:00,2,2,0
dev_003431,2024-07-22 00:00:00,5,5,0
dev_003432,2024-12-25 00:00:00,1,1,0
dev_003433,2024-03-31 00:00:00,4,4,0
dev_003434,2024-01-28 00:00:00,7,5,0
dev_003435,2024-07-24 00:00:00,2,2,0
dev_003436,2024-04-30 00:00:00,4,4,0
dev_003437,2024-04-27 00:00:00,1,1,0
dev_003438,2024-01-03 00:00:00,0,0,0
dev_003439,2024-08-05 00:00:00,3,3,0
dev_003440,2024-04-06 00:00:00,2,2,1
dev_003441,2024-03-09 00:00:00,3,3,1
dev_003442,2024-01-15 00:00:00,1,1,0
dev_003443,2024-05-12 00:00:00,1,1,0
dev_003444,2024-11-16 00:00:00,1,1,0
dev_003445,2024-05-02 00:00:00,2,2,0
dev_003446,2024-09-04 00:00:00,13,3,0
dev_003447,2024-10-03 00:00:00,3,3,0
dev_003448,2024-04-29 00:00:00,1,1,0
dev_003449,2024-10-26 00:00:00,4,4,0
dev_003450,2024-09-09 00:00:00,1,1,0
dev_003451,2024-07-23 00:00:00,2,2,0
dev_003452,2024-01-01 00:00:00,3,1,0
dev_003453,2024-01-13 00:00:00,3,3,0
dev_003454,2024-12-27 00:00:00,0,0,0
dev_003455,2024-10-12 00:00:00,6,2,0
dev_003456,2024-12-08 00:00:00,3,3,0
dev_003457,2024-11-25 00:00:00,3,3,0
dev_003458,2024-01-08 00:00:00,3,3,0
dev_003459,2024-10-16 00:00:00,0,0,0
dev_003460,2024-06-13 00:00:00,2,2,0
dev_003461,2024-10-15 00:00:00,0,0,0
dev_003462,2024-01-03 00:00:00,1,1,0
dev_003463,2024-04-15 00:00:00,3,3,0
dev_003464,2024-10-01 00:00:00,1,1,1
dev_003465,2024-10-16 00:00:00,4,1,0
dev_003466,2024-08-14 00:00:00,1,1,0
dev_003467,2024-04-19 00:00:00,3,3,0
dev_003468,2024-04-23 00:00:00,0,0,0
dev_003469,2024-12-18 00:00:00,0,0,0
dev_003470,2024-06-09 00:00:00,1,1,0
dev_003471,2024-06-12 00:00:00,3,3,0
dev_003472,2024-07-20 00:00:00,6,6,0
dev_003473,2024-05-29 00:00:00,1,1,0
dev_003474,2024-07-20 00:00:00,5,2,0
dev_003475,2024-06-06 00:00:00,0,0,0
dev_003476,2024-10-28 00:00:00,1,1,0
dev_003477,2024-11-27 00:00:00,2,2,0
dev_003478,2024-12-06 00:00:00,1,1,0
dev_003479,2024-07-24 00:00:00,9,3,0
dev_003480,2024-06-10 00:00:00,5,1,0
dev_003481,2024-09-14 00:00:00,1,1,0
dev_003482,2024-11-01 00:00:00,2,2,0
dev_003483,2024-07-24 00:00:00,0,0,0
dev_003484,2024-09-12 00:00:00,0,0,0
dev_003485,2024-09-30 00:00:00,1,1,0
dev_003486,2024-09-03 00:00:00,2,2,0
dev_003487,2024-09-29 00:00:00,0,0,0
dev_003488,2024-03-17 00:00:00,3,3,0
dev_003489,2024-06-30 00:00:00,14,4,0
dev_003490,2024-08-02 00:00:00,1,1,0
dev_003491,2024-01-01 00:00:00,2,2,0
dev_003492,2024-11-08 00:00:00,2,2,0
dev_003493,2024-08-10 00:00:00,0,0,0
dev_003494,2024-02-17 00:00:00,1,1,0
dev_003495,2024-10-24 00:00:00,1,1,0
dev_003496,2024-09-18 00:00:00,2,2,0
dev_003497,2024-10-03 00:00:00,2,2,0
dev_003498,2024-05-23 00:00:00,0,0,0
dev_003499,2024-11-07 00:00:00,1,1,0
dev_003500,2024-05-31 00:00:00,3,3,0
dev_003501,2024-07-27 00:00:00,5,5,0
dev_003502,2024-01-01 00:00:00,8,6,0
dev_003503,2024-08-23 00:00:00,2,2,0
dev_003504,2024-09-19 00:00:00,2,2,0
dev_003505,2024-07-25 00:00:00,2,2,0
dev_003506,2024-06-30 00:00:00,1,1,0
dev_003507,2024-10-22 00:00:00,5,4,1
dev_003508,2024-09-05 00:00:00,27,3,0
dev_003509,2024-04-11 00:00:00,3,3,1
dev_003510,2024-12-16 00:00:00,3,3,0
dev_003511,2024-09-15 00:00:00,16,4,0
dev_003512,2024-12-26 00:00:00,3,3,0
dev_003513,2024-12-20 00:00:00,4,4,0
dev_003514,2024-12-01 00:00:00,1,1,0
dev_003515,2024-10-02 00:00:00,2,2,0
dev_003516,2024-08-10 00:00:00,1,1,0
dev_003517,2024-03-03 00:00:00,0,0,0
dev_003518,2024-07-17 00:00:00,2,2,0
dev_003519,2024-10-06 00:00:00,2,2,0
dev_003520,2024-07-09 00:00:00,4,4,0
dev_003521,2024-11-12 00:00:00,2,2,0
dev_003522,2024-02-10 00:00:00,13,3,1
dev_003523,2024-05-19 00:00:00,1,1,0
dev_003524,2024-07-03 00:00:00,4,4,1
dev_003525,2024-06-06 00:00:00,3,3,0
dev_003526,2024-02-09 00:00:00,2,2,1
dev_003527,2024-02-26 00:00:00,24,2,0
dev_003528,2024-11-01 00:00:00,12,6,0
dev_003529,2024-06-25 00:00:00,1,1,0
dev_003530,2024-01-18 00:00:00,0,0,0
dev_003531,2024-01-07 00:00:00,13,2,0
dev_003532,2024-06-21 00:00:00,1,1,0
dev_003533,2024-02-29 00:00:00,2,2,0
dev_003534,2024-09-14 00:00:00,12,3,0
dev_003535,2024-10-17 00:00:00,1,1,0
dev_003536,2024-03-24 00:00:00,3,1,0
dev_003537,2024-08-04 00:00:00,1,1,0
dev_003538,2024-02-26 00:00:00,2,2,0
dev_003539,2024-04-20 00:00:00,5,3,0
dev_003540,2024-11-20 00:00:00,1,1,1
dev_003541,2024-07-17 00:00:00,6,3,0
dev_003542,2024-11-19 00:00:00,1,1,0
dev_003543,2024-03-23 00:00:00,2,1,0
dev_003544,2024-04-30 00:00:00,0,0,0
dev_003545,2024-06-20 00:00:00,1,1,0
dev_003546,2024-06-24 00:00:00,2,1,0
dev_003547,2024-12-30 00:00:00,3,2,0
dev_003548,2024-02-11 00:00:00,5,5,1
dev_003549,2024-11-06 00:00:00,25,2,0
dev_003550,2024-11-11 00:00:00,1,1,0
dev_003551,2024-07-20 00:00:00,0,0,0
dev_003552,2024-05-05 00:00:00,215,2,0
dev_003553,2024-07-08 00:00:00,1,1,0
dev_003554,2024-04-16 00:00:00,16,3,0
dev_003555,2024-10-18 00:00:00,1,1,0
dev_003556,2024-06-30 00:00:00,18,2,0
dev_003557,2024-12-03 00:00:00,3,3,0
dev_003558,2024-08-15 00:00:00,2,2,1
dev_003559,2024-07-06 00:00:00,3,3,0
dev_003560,2024-09-16 00:00:00,6,1,0
dev_003561,2024-07-02 00:00:00,3,1,0
dev_003562,2024-11-26 00:00:00,2,2,0
dev_003563,2024-03-08 00:00:00,6,3,0
dev_003564,2024-12-21 00:00:00,0,0,0
dev_003565,2024-10-23 00:00:00,51,5,0
dev_003566,2024-11-10 00:00:00,1,1,0
dev_003567,2024-06-25 00:00:00,4,4,0
dev_003568,2024-11-01 00:00:00,3,2,0
dev_003569,2024-04-21 00:00:00,0,0,0
dev_003570,2024-10-05 00:00:00,0,0,0
dev_003571,2024-02-21 00:00:00,0,0,0
dev_003572,2024-04-22 00:00:00,2,2,1
dev_003573,2024-06-11 00:00:00,2,2,0
dev_003574,2024-04-27 00:00:00,4,4,1
dev_003575,2024-05-21 00:00:00,2,2,0
dev_003576,2024-10-26 00:00:00,4,4,0
dev_003577,2024-04-03 00:00:00,0,0,0
dev_003578,2024-09-29 00:00:00,1,1,0
dev_003579,2024-01-27 00:00:00,7,4,0
dev_003580,2024-10-06 00:00:00,4,3,0
dev_003581,2024-10-16 00:00:00,1,1,0
dev_003582,2024-05-26 00:00:00,3,3,0
dev_003583,2024-09-20 00:00:00,4,4,0
dev_003584,2024-11-30 00:00:00,1,1,0
dev_003585,2024-10-19 00:00:00,2,2,0
dev_003586,2024-05-22 00:00:00,2,2,0
dev_003587,2024-06-25 00:00:00,0,0,0
dev_003588,2024-10-11 00:00:00,2,2,0
dev_003589,2024-04-16 00:00:00,1,1,0
dev_003590,2024-10-20 00:00:00,2,2,0
dev_003591,2024-04-29 00:00:00,20,3,0
dev_003592,2024-10-21 00:00:00,1,1,0
dev_003593,2024-02-01 00:00:00,0,0,0
dev_003594,2024-01-17 00:00:00,3,3,0
dev_003595,2024-12-30 00:00:00,0,0,0
dev_003596,2024-11-13 00:00:00,4,3,0
dev_003597,2024-11-18 00:00:00,0,0,0
dev_003598,2024-12-13 00:00:00,1,1,0
dev_003599,2024-06-08 00:00:00,3,3,0
dev_003600,2024-04-14 00:00:00,3,3,0
dev_003601,2024-02-17 00:00:00,3,3,0
dev_003602,2024-07-01 00:00:00,2,2,0
dev_003603,2024-03-21 00:00:00,0,0,0
dev_003604,2024-12-07 00:00:00,3,3,0
dev_003605,2024-01-02 00:00:00,2,2,0
dev_003606,2024-02-22 00:00:00,2,2,0
dev_003607,2024-03-30 00:00:00,2,2,0
dev_003608,2024-03-13 00:00:00,1,1,0
dev_003609,2024-03-23 00:00:00,0,0,0
dev_003610,2024-08-27 00:00:00,4,4,0
dev_003611,2024-04-29 00:00:00,0,0,0
dev_003612,2024-08-12 00:00:00,0,0,0
dev_003613,2024-11-20 00:00:00,3,2,0
dev_003614,2024-08-07 00:00:00,3,2,0
dev_003615,2024-09-10 00:00:00,2,2,0
dev_003616,2024-05-13 00:00:00,1,1,1
dev_003617,2024-02-28 00:00:00,1,1,0
dev_003618,2024-04-27 00:00:00,1,1,0
dev_003619,2024-12-17 00:00:00,6,4,1
dev_003620,2024-08-14 00:00:00,2,2,1
dev_003621,2024-04-11 00:00:00,1,1,1
dev_003622,2024-06-13 00:00:00,5,5,0
dev_003623,2024-10-31 00:00:00,0,0,0
dev_003624,2024-08-31 00:00:00,3,3,1
dev_003625,2024-07-23 00:00:00,1,1,0
dev_003626,2024-11-19 00:00:00,2,2,0
dev_003627,2024-09-02 00:00:00,2,2,0
dev_003628,2024-08-22 00:00:00,6,5,0
dev_003629,2024-03-10 00:00:00,3,3,0
dev_003630,2024-02-08 00:00:00,1,1,0
dev_003631,2024-12-18 00:00:00,1,1,0
dev_003632,2024-08-06 00:00:00,12,3,0
dev_003633,2024-05-31 00:00:00,2,2,0
dev_003634,2024-08-02 00:00:00,5,5,0
dev_003635,2024-01-23 00:00:00,0,0,0
dev_003636,2024-10-27 00:00:00,0,0,0
dev_003637,2024-03-20 00:00:00,6,1,0
dev_003638,2024-10-20 00:00:00,3,3,0
dev_003639,2024-07-14 00:00:00,12,4,1
dev_003640,2024-04-10 00:00:00,38,2,0
dev_003641,2024-01-12 00:00:00,0,0,0
dev_003642,2024-10-24 00:00:00,3,3,0
dev_003643,2024-03-05 00:00:00,1,1,0
dev_003644,2024-01-19 00:00:00,3,3,0
dev_003645,2024-10-02 00:00:00,12,4,0
dev_003646,2024-05-07 00:00:00,2,2,0
dev_003647,2024-05-22 00:00:00,1,1,0
dev_003648,2024-03-31 00:00:00,3,3,0
dev_003649,2024-11-09 00:00:00,1,1,0
dev_003650,2024-04-18 00:00:00,4,4,0
dev_003651,2024-03-17 00:00:00,27,3,0
dev_003652,2024-04-22 00:00:00,2,2,0
dev_003653,2024-03-15 00:00:00,0,0,0
dev_003654,2024-04-25 00:00:00,3,3,0
dev_003655,2024-01-31 00:00:00,3,3,0
dev_003656,2024-02-27 00:00:00,3,3,0
dev_003657,2024-06-01 00:00:00,4,4,0
dev_003658,2024-11-17 00:00:00,1,1,0
dev_003659,2024-01-21 00:00:00,3,3,0
dev_003660,2024-03-18 00:00:00,1,1,0
dev_003661,2024-11-27 00:00:00,17,5,0
dev_003662,2024-11-20 00:00:00,1,1,0
dev_003663,2024-09-04 00:00:00,3,3,0
dev_003664,2024-03-28 00:00:00,2,2,0
dev_003665,2024-06-02 00:00:00,3,3,0
dev_003666,2024-03-18 00:00:00,0,0,0
dev_003667,2024-02-16 00:00:00,1,1,0
dev_003668,2024-05-18 00:00:00,1,1,0
dev_003669,2024-07-29 00:00:00,3,1,0
dev_003670,2024-05-11 00:00:00,2,2,0
dev_003671,2024-08-10 00:00:00,1,1,0
dev_003672,2024-04-18 00:00:00,2,2,1
dev_003673,2024-05-06 00:00:00,0,0,0
dev_003674,2024-10-15 00:00:00,2,2,0
dev_003675,2024-11-16 00:00:00,0,0,0
dev_003676,2024-04-27 00:00:00,2,2,0
dev_003677,2024-07-27 00:00:00,1,1,0
dev_003678,2024-04-11 00:00:00,2,2,0
dev_003679,2024-01-20 00:00:00,0,0,0
dev_003680,2024-09-26 00:00:00,0,0,0
dev_003681,2024-03-03 00:00:00,4,4,0
dev_003682,2024-06-04 00:00:00,2,2,0
dev_003683,2024-06-26 00:00:00,2,1,0
dev_003684,2024-03-08 00:00:00,38,7,1
dev_003685,2024-02-04 00:00:00,2,2,0
dev_003686,2024-05-07 00:00:00,0,0,0
dev_003687,2024-12-13 00:00:00,1,1,0
dev_003688,2024-08-12 00:00:00,0,0,0
dev_003689,2024-05-19 00:00:00,1,1,0
dev_003690,2024-01-15 00:00:00,2,2,0
dev_003691,2024-08-07 00:00:00,0,0,0
dev_003692,2024-02-03 00:00:00,3,3,1
dev_003693,2024-07-17 00:00:00,3,2,0
dev_003694,2024-10-01 00:00:00,1,1,0
dev_003695,2024-06-03 00:00:00,4,4,0
dev_003696,2024-04-19 00:00:00,2,2,0
dev_003697,2024-01-18 00:00:00,4,3,1
dev_003698,2024-01-10 00:00:00,1,1,0
dev_003699,2024-06-05 00:00:00,3,3,0
dev_003700,2024-11-18 00:00:00,2,2,0
dev_003701,2024-03-30 00:00:00,2,2,0
dev_003702,2024-07-28 00:00:00,2,2,0
dev_003703,2024-09-06 00:00:00,2,2,0
dev_003704,2024-01-23 00:00:00,0,0,0
dev_003705,2024-02-25 00:00:00,4,4,0
dev_003706,2024-04-30 00:00:00,4,4,0
dev_003707,2024-09-01 00:00:00,2,2,0
dev_003708,2024-06-09 00:00:00,1,1,0
dev_003709,2024-09-24 00:00:00,6,3,0
dev_003710,2024-11-12 00:00:00,1,1,0
dev_003711,2024-10-03 00:00:00,3,3,0
dev_003712,2024-12-28 00:00:00,2,2,0
dev_003713,2024-10-02 00:00:00,1,1,0
dev_003714,2024-11-07 00:00:00,1,1,0
dev_003715,2024-10-30 00:00:00,1,1,0
dev_003716,2024-09-23 00:00:00,3,2,0
dev_003717,2024-10-19 00:00:00,3,3,0
dev_003718,2024-12-07 00:00:00,9,2,0
dev_003719,2024-06-22 00:00:00,5,3,0
dev_003720,2024-08-20 00:00:00,4,4,0
dev_003721,2024-07-06 00:00:00,1,1,0
dev_003722,2024-11-06 00:00:00,1,1,0
dev_003723,2024-06-06 00:00:00,1,1,1
dev_003724,2024-10-26 00:00:00,1,1,0
dev_003725,2024-10-18 00:00:00,1,1,0
dev_003726,2024-12-17 00:00:00,0,0,0
dev_003727,2024-03-31 00:00:00,3,3,1
dev_003728,2024-09-16 00:00:00,1,1,1
dev_003729,2024-10-03 00:00:00,3,3,1
dev_003730,2024-12-07 00:00:00,1,1,1
dev_003731,2024-11-27 00:00:00,3,3,0
dev_003732,2024-07-28 00:00:00,0,0,0
dev_003733,2024-07-30 00:00:00,0,0,0
dev_003734,2024-03-02 00:00:00,3,3,0
dev_003735,2024-12-21 00:00:00,3,3,0
dev_003736,2024-04-03 00:00:00,3,3,0
dev_003737,2024-09-21 00:00:00,1,1,0
dev_003738,2024-10-17 00:00:00,1,1,0
dev_003739,2024-06-10 00:00:00,2,2,0
dev_003740,2024-03-18 00:00:00,2,2,0
dev_003741,2024-03-09 00:00:00,4,4,1
dev_003742,2024-11-08 00:00:00,2,2,0
dev_003743,2024-07-05 00:00:00,2,2,0
dev_003744,2024-02-02 00:00:00,2,2,0
dev_003745,2024-09-18 00:00:00,0,0,0
dev_003746,2024-04-01 00:00:00,2,2,0
dev_003747,2024-11-15 00:00:00,13,6,0
dev_003748,2024-04-22 00:00:00,3,3,0
dev_003749,2024-03-14 00:00:00,2,2,0
dev_003750,2024-01-31 00:00:00,4,4,0
dev_003751,2024-07-05 00:00:00,0,0,0
dev_003752,2024-06-13 00:00:00,3,3,0
dev_003753,2024-10-01 00:00:00,1,1,0
dev_003754,2024-06-18 00:00:00,0,0,0
dev_003755,2024-05-05 00:00:00,3,2,0
dev_003756,2024-04-05 00:00:00,4,4,0
dev_003757,2024-04-11 00:00:00,3,3,0
dev_003758,2024-12-04 00:00:00,4,4,0
dev_003759,2024-03-01 00:00:00,2,2,0
dev_003760,2024-12-26 00:00:00,1,1,0
dev_003761,2024-04-29 00:00:00,1,1,0
dev_003762,2024-02-02 00:00:00,3,3,0
dev_003763,2024-03-31 00:00:00,4,3,0
dev_003764,2024-01-22 00:00:00,2,2,0
dev_003765,2024-10-15 00:00:00,1,1,0
dev_003766,2024-07-06 00:00:00,1,1,0
dev_003767,2024-05-03 00:00:00,1,1,0
dev_003768,2024-08-29 00:00:00,17,2,0
dev_003769,2024-08-18 00:00:00,107,2,0
dev_003770,2024-12-09 00:00:00,9,5,0
dev_003771,2024-12-16 00:00:00,7,2,0
dev_003772,2024-09-05 00:00:00,1,1,0
dev_003773,2024-10-25 00:00:00,4,4,0
dev_003774,2024-10-16 00:00:00,2,2,0
dev_003775,2024-06-28 00:00:00,1,1,0
dev_003776,2024-09-14 00:00:00,5363,5,0
dev_003777,2024-01-29 00:00:00,4,3,0
dev_003778,2024-10-03 00:00:00,2,2,0
dev_003779,2024-12-17 00:00:00,1,1,0
dev_003780,2024-02-01 00:00:00,1,1,0
dev_003781,2024-11-01 00:00:00,2,2,0
dev_003782,2024-12-06 00:00:00,1,1,0
dev_003783,2024-03-23 00:00:00,4,3,0
dev_003784,2024-07-10 00:00:00,3,3,0
dev_003785,2024-12-04 00:00:00,0,0,0
dev_003786,2024-12-16 00:00:00,2,2,0
dev_003787,2024-02-16 00:00:00,8,4,0
dev_003788,2024-05-07 00:00:00,2,2,0
dev_003789,2024-09-11 00:00:00,1,1,1
dev_003790,2024-03-21 00:00:00,0,0,0
dev_003791,2024-04-28 00:00:00,7,3,0
dev_003792,2024-01-09 00:00:00,2,2,0
dev_003793,2024-02-26 00:00:00,2,1,0
dev_003794,2024-07-24 00:00:00,1,1,0
dev_003795,2024-08-26 00:00:00,0,0,0
dev_003796,2024-08-24 00:00:00,1,1,0
dev_003797,2024-10-11 00:00:00,2,2,0
dev_003798,2024-05-31 00:00:00,4,3,0
dev_003799,2024-04-09 00:00:00,5,4,0
dev_003800,2024-01-06 00:00:00,3,3,0
dev_003801,2024-03-16 00:00:00,3,3,0
dev_003802,2024-04-24 00:00:00,4,1,0
dev_003803,2024-03-06 00:00:00,2,2,0
dev_003804,2024-01-08 00:00:00,2,2,0
dev_003805,2024-02-27 00:00:00,3,2,0
dev_003806,2024-08-31 00:00:00,3,3,0
dev_003807,2024-08-17 00:00:00,8,2,0
dev_003808,2024-12-07 00:00:00,4,4,0
dev_003809,2024-10-18 00:00:00,1,1,0
dev_003810,2024-07-26 00:00:00,1,1,0
dev_003811,2024-02-20 00:00:00,2,2,0
dev_003812,2024-07-24 00:00:00,0,0,0
dev_003813,2024-01-23 00:00:00,1,1,0
dev_003814,2024-06-06 00:00:00,0,0,0
dev_003815,2024-05-22 00:00:00,2,2,0
dev_003816,2024-06-05 00:00:00,3,3,1
dev_003817,2024-04-12 00:00:00,4,2,0
dev_003818,2024-09-07 00:00:00,6,3,0
dev_003819,2024-11-02 00:00:00,0,0,0
dev_003820,2024-10-07 00:00:00,6,6,0
dev_003821,2024-08-17 00:00:00,2,2,0
dev_003822,2024-07-15 00:00:00,34,2,0
dev_003823,2024-01-12 00:00:00,4,4,1
dev_003824,2024-09-20 00:00:00,1,1,0
dev_003825,2024-07-17 00:00:00,2,2,0
dev_003826,2024-04-08 00:00:00,1,1,0
dev_003827,2024-04-29 00:00:00,0,0,0
dev_003828,2024-12-07 00:00:00,2,2,0
dev_003829,2024-08-15 00:00:00,1,1,1
dev_003830,2024-06-22 00:00:00,3,3,0
dev_003831,2024-08-14 00:00:00,1,1,0
dev_003832,2024-05-31 00:00:00,1,1,0
dev_003833,2024-06-20 00:00:00,2,2,0
dev_003834,2024-04-15 00:00:00,5,3,0
dev_003835,2024-06-09 00:00:00,3,3,0
dev_003836,2024-09-07 00:00:00,3,3,0
dev_003837,2024-01-15 00:00:00,2,2,0
dev_003838,2024-10-17 00:00:00,3,3,0
dev_003839,2024-04-13 00:00:00,2,2,1
dev_003840,2024-09-06 00:00:00,0,0,0
dev_003841,2024-08-22 00:00:00,2,2,0
dev_003842,2024-08-26 00:00:00,3,3,0
dev_003843,2024-08-09 00:00:00,2,2,0
dev_003844,2024-12-16 00:00:00,0,0,0
dev_003845,2024-07-04 00:00:00,2,2,0
dev_003846,2024-09-24 00:00:00,2,2,0
dev_003847,2024-09-14 00:00:00,2,2,0
dev_003848,2024-03-27 00:00:00,13,3,0
dev_003849,2024-04-13 00:00:00,2,2,0
dev_003850,2024-06-03 00:00:00,1,1,0
dev_003851,2024-04-11 00:00:00,6,3,0
dev_003852,2024-05-13 00:00:00,3,3,0
dev_003853,2024-05-22 00:00:00,1,1,0
dev_003854,2024-08-08 00:00:00,1,1,0
dev_003855,2024-03-21 00:00:00,4,4,0
dev_003856,2024-10-20 00:00:00,1,1,0
dev_003857,2024-06-08 00:00:00,2,2,0
dev_003858,2024-09-14 00:00:00,3,3,1
dev_003859,2024-01-30 00:00:00,1,1,0
dev_003860,2024-06-20 00:00:00,2,2,0
dev_003861,2024-01-11 00:00:00,0,0,0
dev_003862,2024-09-03 00:00:00,3,3,0
dev_003863,2024-05-05 00:00:00,4,4,0
dev_003864,2024-12-12 00:00:00,4,4,0
dev_003865,2024-04-28 00:00:00,2,2,0
dev_003866,2024-07-24 00:00:00,1,1,0
dev_003867,2024-04-03 00:00:00,4,4,1
dev_003868,2024-08-14 00:00:00,8,2,0
dev_003869,2024-06-19 00:00:00,8,5,0
dev_003870,2024-05-15 00:00:00,2,2,0
dev_003871,2024-03-15 00:00:00,5,5,2
dev_003872,2024-02-10 00:00:00,0,0,0
dev_003873,2024-02-13 00:00:00,1,1,0
dev_003874,2024-12-30 00:00:00,8,4,0
dev_003875,2024-05-30 00:00:00,1,1,0
dev_003876,2024-01-01 00:00:00,15,3,0
dev_003877,2024-12-13 00:00:00,1,1,0
dev_003878,2024-01-08 00:00:00,3,3,0
dev_003879,2024-06-01 00:00:00,1,1,0
dev_003880,2024-09-18 00:00:00,1,1,0
dev_003881,2024-11-29 00:00:00,4,3,0
dev_003882,2024-09-17 00:00:00,2,2,0
dev_003883,2024-06-18 00:00:00,32,4,0
dev_003884,2024-12-21 00:00:00,0,0,0
dev_003885,2024-01-15 00:00:00,7,7,0
dev_003886,2024-12-26 00:00:00,4,4,0
dev_003887,2024-11-06 00:00:00,4,4,0
dev_003888,2024-12-05 00:00:00,2,2,0
dev_003889,2024-04-02 00:00:00,2,2,1
dev_003890,2024-02-21 00:00:00,0,0,0
dev_003891,2024-08-30 00:00:00,2,2,0
dev_003892,2024-07-07 00:00:00,25,4,0
dev_003893,2024-07-09 00:00:00,2,2,0
dev_003894,2024-12-03 00:00:00,2,2,0
dev_003895,2024-08-14 00:00:00,1,1,0
dev_003896,2024-04-23 00:00:00,2,2,0
dev_003897,2024-05-26 00:00:00,5,2,0
dev_003898,2024-02-18 00:00:00,2,2,0
dev_003899,2024-03-11 00:00:00,1,1,0
dev_003900,2024-02-22 00:00:00,1,1,0
dev_003901,2024-10-22 00:00:00,1,1,0
dev_003902,2024-09-14 00:00:00,3,2,0
dev_003903,2024-07-12 00:00:00,2,2,0
dev_003904,2024-05-16 00:00:00,3,3,0
dev_003905,2024-09-01 00:00:00,5,2,0
dev_003906,2024-10-23 00:00:00,3,3,0
dev_003907,2024-11-17 00:00:00,0,0,0
dev_003908,2024-07-18 00:00:00,1,1,0
dev_003909,2024-10-26 00:00:00,8,7,0
dev_003910,2024-07-05 00:00:00,4,2,0
dev_003911,2024-06-22 00:00:00,0,0,0
dev_003912,2024-11-11 00:00:00,4,4,0
dev_003913,2024-05-21 00:00:00,1,1,0
dev_003914,2024-05-24 00:00:00,27,5,0
dev_003915,2024-04-21 00:00:00,6,4,0
dev_003916,2024-07-08 00:00:00,2,1,0
dev_003917,2024-07-17 00:00:00,5,5,0
dev_003918,2024-08-29 00:00:00,2,1,0
dev_003919,2024-06-06 00:00:00,5,5,0
dev_003920,2024-03-20 00:00:00,1,1,0
dev_003921,2024-11-12 00:00:00,3,3,0
dev_003922,2024-05-06 00:00:00,2,2,0
dev_003923,2024-12-02 00:00:00,1,1,0
dev_003924,2024-03-16 00:00:00,2,2,0
dev_003925,2024-07-23 00:00:00,0,0,0
dev_003926,2024-07-14 00:00:00,14,3,0
dev_003927,2024-10-29 00:00:00,0,0,0
dev_003928,2024-02-20 00:00:00,1,1,0
dev_003929,2024-11-28 00:00:00,2,2,0
dev_003930,2024-07-12 00:00:00,1,1,0
dev_003931,2024-08-01 00:00:00,1,1,0
dev_003932,2024-07-05 00:00:00,1,1,0
dev_003933,2024-01-14 00:00:00,5,5,1
dev_003934,2024-06-30 00:00:00,2,2,1
dev_003935,2024-04-06 00:00:00,4,4,0
dev_003936,2024-05-05 00:00:00,3,3,0
dev_003937,2024-08-24 00:00:00,2,2,0
dev_003938,2024-06-30 00:00:00,2,2,1
dev_003939,2024-02-04 00:00:00,3,3,0
dev_003940,2024-01-27 00:00:00,1,1,0
dev_003941,2024-03-08 00:00:00,2,2,0
dev_003942,2024-03-10 00:00:00,2,2,0
dev_003943,2024-08-10 00:00:00,3,3,0
dev_003944,2024-03-05 00:00:00,1,1,0
dev_003945,2024-11-17 00:00:00,0,0,0
dev_003946,2024-03-17 00:00:00,1,1,0
dev_003947,2024-02-03 00:00:00,0,0,0
dev_003948,2024-11-15 00:00:00,2,2,0
dev_003949,2024-04-17 00:00:00,1,1,0
dev_003950,2024-06-04 00:00:00,1,1,0
dev_003951,2024-12-16 00:00:00,3,2,0
dev_003952,2024-12-10 00:00:00,4,4,0
dev_003953,2024-09-17 00:00:00,0,0,0
dev_003954,2024-01-26 00:00:00,2,2,1
dev_003955,2024-08-04 00:00:00,3,3,0
dev_003956,2024-12-27 00:00:00,3,3,0
dev_003957,2024-12-11 00:00:00,5,1,0
dev_003958,2024-02-08 00:00:00,3,3,0
dev_003959,2024-05-24 00:00:00,5,5,1
